536,563,0
792,184,2
847,354,0
335,272,3
205,554,4
561,706,1
201,117,3
403,405,3
773,121,2
842,72,2
528,934,1
987,347,0
147,809,4
914,229,2
164,689,4
508,700,4
229,276,3
885,52,2
630,196,2
324,836,4
750,886,1
518,951,1
1003,922,1
332,752,4
19,151,3
825,548,0
61,788,4
895,209,2
574,785,1
438,738,4
450,946,4
414,679,4
199,275,3
731,829,1
472,32,2
641,198,2
918,136,2
126,897,4
34,458,3
625,53,2
609,426,0
601,671,0
191,472,3
880,765,1
233,294,3
479,684,4
216,893,4
339,415,3
145,47,3
221,617,4
79,862,4
815,997,1
998,941,1
870,8,2
376,471,3
62,985,4
898,663,0
632,65,2
112,488,3
830,345,0
782,285,2
5,999,4
154,345,3
390,299,3
392,611,4
916,471,0
450,708,4
444,424,3
625,290,2
433,1001,4
761,495,0
963,635,0
134,571,4
700,246,2
36,506,3
592,818,1
791,597,0
793,946,1
942,160,2
221,310,3
771,114,2
781,197,2
822,201,2
622,423,0
491,31,2
401,229,3
526,340,2
864,660,0
911,541,0
907,947,1
23,475,3
742,815,1
48,511,3
737,991,1
671,958,1
277,419,3
48,35,3
616,870,1
236,214,3
270,728,4
245,671,4
957,771,1
1011,797,1
408,898,4
314,291,3
822,338,0
766,540,0
129,814,4
27,866,4
781,699,1
800,35,2
94,849,4
70,710,4
695,306,2
925,965,1
10,146,3
612,967,1
918,599,0
741,302,2
474,31,2
593,272,2
369,335,3
812,498,0
125,839,4
340,907,4
514,117,2
942,608,0
966,1012,1
295,637,4
294,196,3
579,305,2
342,167,3
248,236,3
767,989,1
538,217,2
1021,107,2
489,366,3
442,277,3
865,568,0
92,181,3
451,607,4
298,369,3
191,240,3
357,486,3
878,651,0
682,433,0
956,1,2
600,181,2
237,343,3
146,776,4
560,143,2
883,25,2
510,302,2
302,351,3
870,395,0
532,297,2
1002,831,1
666,169,2
47,1023,4
656,925,1
650,314,2
334,583,4
315,935,4
764,553,0
254,910,4
305,815,4
30,164,3
840,540,0
466,119,3
891,312,2
514,399,0
609,492,0
206,251,3
661,254,2
250,293,3
155,901,4
608,490,0
460,923,4
401,200,3
452,655,4
86,757,4
446,116,3
922,263,2
656,364,0
382,523,4
677,896,1
923,262,2
364,105,3
514,1,2
359,764,4
295,515,4
641,903,1
1005,77,2
802,382,0
277,231,3
13,364,3
988,460,0
480,886,4
723,113,2
227,81,3
636,904,1
977,535,0
142,317,3
641,656,0
318,1000,4
397,613,4
491,14,2
492,472,0
92,271,3
854,369,0
502,868,1
733,466,0
304,190,3
329,3,3
303,556,4
84,939,4
436,37,3
451,578,4
354,68,3
211,672,4
44,608,4
262,536,4
622,754,1
1008,714,1
1,839,4
60,503,3
683,793,1
970,987,1
983,275,2
990,262,2
831,50,2
178,243,3
87,629,4
821,441,0
697,8,2
89,741,4
616,351,0
253,215,3
82,238,3
929,83,2
53,989,4
587,736,1
759,533,0
699,718,1
808,665,0
981,615,0
715,135,2
858,802,1
764,655,0
219,437,3
664,308,2
154,256,3
660,408,0
471,742,4
646,377,0
825,699,1
342,388,3
411,77,3
921,86,2
796,705,1
751,753,1
296,442,3
888,130,2
220,628,4
786,439,0
41,426,3
747,195,2
682,383,0
603,130,2
101,225,3
507,927,1
924,849,1
291,311,3
927,189,2
397,699,4
894,124,2
428,167,3
566,292,2
297,786,4
920,59,2
201,961,4
485,949,1
132,144,3
308,736,4
274,410,3
961,781,1
313,862,4
606,604,0
149,509,3
793,547,0
184,664,4
671,612,0
831,214,2
904,104,2
1000,800,1
164,178,3
737,649,0
103,870,4
793,411,0
582,43,2
821,519,0
824,110,2
357,407,3
715,507,0
916,484,0
30,77,3
124,701,4
689,955,1
915,570,0
36,892,4
346,200,3
46,60,3
849,149,2
930,619,0
560,488,0
662,358,0
1007,463,0
468,341,3
870,159,2
848,762,1
644,878,1
839,768,1
555,505,0
700,447,0
51,736,4
315,397,3
936,361,0
457,761,4
510,363,0
356,46,3
851,1019,1
404,835,4
458,873,4
152,304,3
8,1000,4
42,652,4
854,882,1
397,385,3
363,73,3
832,414,0
809,123,2
811,721,1
484,245,3
458,994,4
608,815,1
17,436,3
810,421,0
247,244,3
270,399,3
548,279,2
375,590,4
931,205,2
448,304,3
590,811,1
377,399,3
201,162,3
522,1013,1
883,1007,1
234,318,3
977,842,1
109,994,4
254,919,4
392,501,3
139,662,4
900,687,1
941,251,2
253,849,4
456,702,4
129,23,3
489,507,0
422,691,4
669,944,1
680,529,0
927,914,1
847,881,1
732,956,1
851,987,1
851,219,2
464,990,4
882,341,0
653,799,1
592,906,1
624,25,2
584,754,1
48,50,3
237,470,3
741,906,1
390,397,3
411,294,3
287,234,3
151,1019,4
166,1002,4
982,1017,1
198,423,3
983,56,2
764,612,0
855,332,0
495,456,0
357,55,3
186,405,3
105,423,3
875,846,1
305,242,3
219,717,4
536,506,0
951,687,1
502,94,2
665,460,0
87,863,4
883,47,2
919,623,0
659,751,1
956,130,2
183,289,3
186,369,3
695,291,2
792,546,0
114,73,3
788,333,2
790,300,2
840,718,1
987,318,2
812,629,0
778,899,1
468,638,4
946,364,0
237,582,4
91,169,3
712,274,2
459,898,4
643,130,2
166,411,3
676,280,2
484,441,0
613,251,2
741,429,0
969,705,1
747,757,1
310,502,3
632,778,1
116,555,4
118,353,3
113,209,3
523,825,1
483,982,1
700,102,2
88,866,4
513,764,1
122,998,4
181,735,4
225,923,4
141,170,3
604,888,1
927,914,1
366,535,4
668,482,0
66,787,4
836,179,2
996,335,0
1005,456,0
293,681,4
558,381,0
523,48,2
121,645,4
22,303,3
356,247,3
202,497,3
417,806,4
362,320,3
696,728,1
855,340,0
187,922,4
103,1023,4
77,76,3
334,58,3
532,627,0
739,66,2
1008,238,2
114,105,3
883,136,2
408,216,3
383,610,4
713,800,1
392,51,3
96,64,3
780,952,1
405,967,4
850,508,0
966,927,1
584,276,2
986,92,2
903,701,1
159,887,4
940,273,2
992,799,1
410,377,3
1015,793,1
987,705,1
570,356,0
756,666,0
420,512,4
594,825,1
455,420,3
310,397,3
324,894,4
673,286,2
987,552,0
987,122,2
415,903,4
395,384,3
679,805,1
761,670,0
575,724,1
351,121,3
56,84,3
787,477,0
596,358,0
278,28,3
778,588,0
425,78,3
459,75,3
364,422,3
627,328,2
544,19,2
207,939,4
403,886,4
721,140,2
533,272,2
864,884,1
393,921,4
968,156,2
374,541,4
514,652,0
569,269,2
217,994,4
347,676,4
45,712,4
74,673,4
16,618,4
692,223,2
533,71,2
86,230,3
211,619,4
502,51,2
479,895,4
972,424,0
28,322,3
965,542,0
975,510,0
811,168,2
480,135,2
844,526,0
847,918,1
175,863,4
512,867,1
62,21,3
938,148,2
252,125,3
767,754,1
176,223,3
626,125,2
647,654,0
447,588,4
172,398,3
74,984,4
566,554,0
95,386,3
56,942,4
280,231,3
781,792,1
74,843,4
814,1012,1
992,42,2
113,735,4
796,290,2
958,398,0
415,581,4
28,862,4
145,201,3
237,219,3
161,803,4
774,256,2
166,830,4
174,446,3
38,955,4
215,112,3
774,5,2
101,742,4
47,214,3
454,843,4
504,388,0
218,919,4
970,246,2
758,91,2
447,995,4
311,608,4
774,61,2
864,940,1
891,14,2
363,929,4
969,578,0
18,720,4
583,119,2
438,630,4
333,892,4
449,838,4
257,667,4
733,203,2
914,467,0
294,337,3
438,605,4
946,189,2
666,786,1
105,534,4
801,468,0
439,746,4
22,457,3
442,605,4
576,881,1
211,910,4
749,661,0
724,1006,1
304,433,3
185,194,3
901,480,0
532,315,2
61,454,3
504,728,4
216,610,4
238,1017,4
54,677,4
740,77,2
111,158,3
682,687,1
15,894,4
573,765,1
531,273,2
747,835,1
707,933,1
6,584,4
389,538,4
899,450,0
992,380,0
154,184,3
990,392,0
178,20,3
46,918,4
97,157,3
52,780,4
844,68,2
650,394,0
833,157,2
667,556,0
992,350,0
465,998,4
934,854,1
512,810,1
281,480,3
166,435,3
665,132,2
828,843,1
152,874,4
737,250,2
7,789,4
6,851,4
857,656,0
221,666,4
813,889,1
199,781,4
215,664,4
756,126,2
495,244,2
936,776,1
725,78,2
187,366,3
210,1015,4
185,362,3
865,922,1
612,872,1
687,618,0
700,521,0
250,921,4
163,39,3
786,362,0
821,1002,1
3,553,4
104,498,3
797,16,2
250,498,3
94,437,3
864,304,2
429,25,3
666,270,2
947,255,2
119,611,4
873,819,1
108,100,3
716,271,2
139,479,3
634,960,1
457,637,4
489,561,0
111,263,3
577,361,0
761,671,0
798,602,0
975,203,2
627,617,0
474,551,0
872,593,0
138,722,4
388,246,3
822,80,2
517,961,1
559,127,2
898,1016,1
764,363,0
553,875,1
626,106,2
212,364,3
777,1011,1
966,728,1
190,569,4
322,664,4
96,170,3
233,234,3
892,621,0
480,690,4
702,998,1
628,237,2
101,502,3
230,866,4
865,783,1
717,468,0
890,930,1
832,643,0
917,774,1
348,83,3
319,670,4
748,416,0
840,981,1
650,709,1
579,107,2
375,257,3
81,1003,4
494,182,2
481,724,4
24,323,3
484,742,4
791,350,0
648,599,0
993,541,0
349,317,3
624,668,0
987,348,0
60,804,4
306,711,4
489,885,4
818,864,1
118,899,4
844,612,0
57,301,3
313,82,3
624,797,1
824,391,0
123,448,3
990,92,2
989,315,2
410,589,4
984,373,0
938,20,2
153,220,3
731,642,0
81,525,4
483,199,3
400,303,3
811,458,0
604,100,2
540,205,2
897,340,0
596,1020,1
788,563,0
89,753,4
878,499,0
318,838,4
872,232,2
859,2,2
452,566,4
644,533,0
68,103,3
732,468,0
406,520,4
926,1011,1
620,442,0
192,494,3
782,788,1
490,546,0
327,579,4
275,182,3
54,594,4
1020,927,1
826,855,1
929,255,2
398,549,4
788,466,0
653,497,0
934,35,2
1017,837,1
22,613,4
255,214,3
83,14,3
1003,574,0
560,306,2
129,836,4
488,184,2
406,485,3
87,208,3
316,1016,4
463,714,4
541,228,2
156,170,3
725,67,2
206,718,4
904,228,2
307,135,3
443,391,3
149,422,3
965,710,1
728,70,2
522,193,2
254,928,4
678,341,2
112,994,4
333,576,4
685,875,1
804,841,1
21,505,3
908,227,2
199,788,4
456,506,0
924,899,1
897,49,2
297,838,4
759,1,2
909,257,2
194,139,3
161,872,4
481,274,3
843,814,1
850,504,0
665,630,0
321,687,4
111,206,3
914,310,2
994,346,0
816,894,1
221,690,4
944,518,0
504,679,4
520,389,0
937,714,1
529,74,2
563,1010,1
348,382,3
800,174,2
886,442,0
804,183,2
105,915,4
389,1019,4
201,360,3
342,1018,4
230,563,4
684,150,2
58,164,3
830,578,0
554,743,1
268,59,3
817,831,1
45,142,3
189,845,4
316,51,3
263,97,3
235,368,3
1012,624,0
364,190,3
984,706,1
184,191,3
245,868,4
341,303,3
8,147,3
881,562,0
890,126,2
621,684,1
957,666,0
826,123,2
488,118,2
174,751,4
215,409,3
96,204,3
10,460,3
394,994,4
142,578,4
161,387,3
422,503,3
691,430,0
650,548,0
993,517,0
674,590,0
177,608,4
233,1003,4
731,721,1
97,905,4
448,313,3
291,544,4
517,301,2
1004,911,1
271,122,3
465,433,3
510,887,1
936,177,2
293,562,4
725,262,2
55,376,3
853,232,2
984,62,2
211,691,4
783,309,2
572,207,2
622,863,1
752,115,2
140,732,4
2,412,3
855,467,0
845,341,0
330,757,4
518,623,0
295,219,3
886,351,0
595,715,1
583,555,0
777,795,1
222,536,4
80,795,4
743,702,1
634,471,0
817,775,1
180,819,4
163,11,3
262,1008,4
352,592,4
741,870,1
191,12,3
65,53,3
363,661,4
768,947,1
192,521,4
718,415,0
33,798,4
186,777,4
476,820,4
224,269,3
571,404,0
64,734,4
415,326,3
718,767,1
918,435,0
613,85,2
448,679,4
139,811,4
316,907,4
734,508,0
405,428,3
923,438,0
202,85,3
191,678,4
906,416,0
947,453,0
820,1011,1
164,212,3
313,882,4
979,207,2
294,569,4
293,742,4
224,432,3
529,540,0
315,240,3
24,720,4
668,948,1
135,871,4
9,326,3
525,915,1
742,449,0
345,539,4
436,509,4
751,750,1
367,706,4
957,661,0
251,226,3
379,475,3
658,909,1
1015,974,1
125,16,3
670,793,1
964,805,1
640,973,1
108,142,3
865,850,1
591,186,2
365,3,3
695,92,2
753,38,2
799,687,1
700,26,2
913,55,2
502,548,0
964,493,0
498,65,2
509,144,2
859,449,0
950,475,0
399,34,3
617,240,2
884,184,2
426,226,3
188,97,3
318,941,4
135,93,3
604,835,1
120,494,3
891,622,0
18,831,4
91,516,4
897,601,0
660,732,1
26,586,4
183,425,3
620,801,1
665,481,0
985,67,2
707,149,2
164,1,3
67,300,3
95,671,4
111,215,3
141,1002,4
837,159,2
810,928,1
675,683,1
505,312,3
391,532,4
898,574,0
957,495,0
351,599,4
976,313,2
666,659,0
462,831,4
660,529,0
107,755,4
177,218,3
970,318,2
197,783,4
478,1007,1
688,129,2
666,169,2
441,33,3
701,316,2
607,635,0
811,959,1
210,763,4
248,876,4
398,710,4
683,34,2
216,790,4
790,393,0
1009,736,1
711,182,2
496,165,2
165,160,3
295,831,4
329,736,4
864,7,2
28,447,3
642,839,1
382,852,4
578,630,0
704,976,1
317,364,3
1011,533,0
130,777,4
926,115,2
489,613,4
297,985,4
779,462,0
121,50,3
269,451,3
786,109,2
458,815,4
557,76,2
630,939,1
928,185,2
546,608,0
137,863,4
972,124,2
372,79,3
901,274,2
194,367,3
887,492,0
328,642,4
954,450,0
692,200,2
901,455,0
309,335,3
246,866,4
411,876,4
782,315,2
37,304,3
923,175,2
143,872,4
299,515,4
951,177,2
789,121,2
544,652,0
613,872,1
271,544,4
298,963,4
744,175,2
394,29,3
510,640,0
896,921,1
493,654,4
212,530,4
958,112,2
705,77,2
984,1005,1
592,911,1
158,357,3
8,702,4
1009,622,0
550,256,2
142,849,4
196,886,4
0,590,4
915,511,0
207,787,4
408,700,4
417,621,4
206,351,3
733,912,1
428,693,4
893,1020,1
580,27,2
353,588,4
729,339,2
186,255,3
595,328,2
80,791,4
190,81,3
358,82,3
592,565,0
869,1000,1
241,263,3
597,447,0
614,306,2
335,19,3
999,204,2
15,555,4
231,369,3
120,960,4
708,306,2
192,279,3
635,272,2
47,825,4
353,405,3
907,945,1
970,753,1
922,187,2
1016,495,0
634,606,0
802,970,1
625,777,1
150,641,4
309,382,3
1010,429,0
318,694,4
735,510,0
973,346,0
783,1020,1
148,112,3
401,31,3
34,347,3
784,956,1
534,776,1
427,145,3
359,205,3
91,984,4
983,241,2
601,268,2
623,587,0
697,942,1
257,408,3
428,207,3
755,187,2
203,903,4
300,605,4
934,334,0
952,695,1
266,463,3
447,693,4
608,806,1
899,699,1
767,858,1
940,344,0
102,540,4
932,799,1
458,165,3
183,886,4
372,938,4
50,576,4
817,350,0
157,728,4
684,85,2
399,950,4
548,846,1
619,132,2
629,494,0
831,372,0
328,748,4
716,430,0
264,624,4
205,722,4
790,389,0
584,138,2
303,634,4
714,97,2
984,871,1
825,644,0
957,200,2
570,481,0
22,166,3
614,651,0
660,421,0
1023,989,1
145,716,4
395,409,3
316,601,4
107,82,3
990,692,1
221,269,3
302,935,4
366,263,3
783,167,2
907,716,1
367,454,3
173,390,3
620,787,1
17,256,3
185,17,3
221,330,3
733,617,0
740,25,2
194,847,4
108,160,3
515,329,2
429,818,4
240,796,4
57,1023,4
963,964,1
715,307,2
394,889,4
697,1014,1
652,714,1
247,837,4
731,468,0
144,440,3
61,884,4
466,255,3
707,574,0
415,199,3
903,845,1
1017,119,2
617,50,2
119,556,4
1014,834,1
863,385,0
699,536,0
375,328,3
227,622,4
141,958,4
67,285,3
375,128,3
145,841,4
384,853,4
391,799,4
28,270,3
620,21,2
389,213,3
71,508,3
770,61,2
319,609,4
446,1018,4
122,822,4
322,349,3
420,464,3
283,487,3
749,658,0
616,895,1
475,1000,1
724,866,1
775,752,1
112,372,3
773,502,0
585,844,1
1010,331,0
905,305,2
941,328,0
300,39,3
126,622,4
388,546,4
62,671,4
10,812,4
306,626,4
683,781,1
602,383,0
624,353,0
111,736,4
725,884,1
214,287,3
704,201,2
618,585,0
506,535,0
913,806,1
574,15,2
405,962,4
562,467,0
610,572,0
255,916,4
174,938,4
673,776,1
297,273,3
105,408,3
1010,831,1
268,200,3
94,972,4
401,712,4
534,908,1
224,423,3
690,798,1
439,71,3
737,1001,1
539,323,2
549,794,1
215,723,4
709,888,1
475,1006,1
138,580,4
391,124,3
387,659,4
324,481,3
608,726,1
170,118,3
610,394,0
541,276,2
168,980,4
348,905,4
957,887,1
204,482,3
657,419,0
181,342,3
284,656,4
325,422,3
213,716,4
546,600,0
351,870,4
58,959,4
572,228,2
53,158,3
622,595,0
435,790,4
551,783,1
672,485,0
646,876,1
967,279,2
272,125,3
622,556,0
781,947,1
978,994,1
639,500,0
571,990,1
346,629,4
926,919,1
857,979,1
53,455,3
550,488,0
221,78,3
247,893,4
563,893,1
746,506,0
149,1018,4
631,771,1
550,389,0
694,504,0
359,309,3
1004,930,1
275,326,3
535,177,2
221,368,3
133,275,3
823,683,1
763,21,2
761,1011,1
914,300,2
880,636,0
807,5,2
630,414,0
776,156,2
803,446,0
660,139,2
755,640,0
45,7,3
967,581,0
184,164,3
949,317,2
439,749,4
1001,179,2
770,738,1
166,660,4
15,22,3
273,822,4
28,903,4
212,804,4
36,1016,4
227,696,4
131,982,4
313,176,3
989,256,2
757,150,2
420,683,4
467,860,4
408,444,3
15,154,3
159,181,3
814,174,2
203,63,3
996,231,2
967,184,2
12,1003,4
176,239,3
675,307,2
197,988,4
484,163,2
220,217,3
313,641,4
900,780,1
477,284,3
201,492,3
438,360,3
673,229,2
534,876,1
292,506,3
84,235,3
690,96,2
214,867,4
335,890,4
150,532,4
854,634,0
695,51,2
852,1008,1
692,728,1
765,145,2
1013,966,1
637,427,0
302,286,3
656,836,1
138,949,4
318,222,3
160,1008,4
318,375,3
851,653,0
241,1002,4
162,71,3
612,857,1
122,440,3
842,814,1
145,583,4
959,134,2
525,572,0
561,827,1
858,194,2
639,997,1
119,957,4
195,279,3
941,514,0
654,769,1
143,895,4
747,305,2
967,335,0
139,65,3
776,981,1
880,921,1
540,815,1
31,41,3
364,592,4
868,198,2
786,483,0
171,905,4
416,367,3
161,333,3
881,815,1
78,0,3
687,825,1
306,630,4
137,445,3
695,913,1
402,551,4
810,942,1
343,841,4
983,707,1
409,827,4
905,172,2
286,53,3
53,702,4
420,214,3
11,277,3
6,90,3
277,693,4
915,583,0
299,28,3
4,994,4
941,406,0
522,727,1
324,865,4
544,283,2
548,954,1
86,429,3
102,372,3
482,155,2
50,902,4
370,62,3
155,376,3
152,433,3
45,43,3
1016,344,0
72,1021,4
314,1013,4
403,836,4
717,728,1
677,237,2
1011,201,2
167,74,3
631,269,2
446,89,3
425,497,3
992,795,1
559,123,2
147,711,4
556,192,2
754,549,0
536,826,1
546,850,1
816,949,1
663,509,0
653,316,2
746,641,0
518,914,1
715,125,2
159,137,3
214,584,4
634,182,2
355,169,3
306,502,3
880,862,1
694,611,0
387,206,3
413,933,4
33,205,3
859,696,1
714,488,0
1012,437,0
105,506,3
327,820,4
631,486,0
958,846,1
47,568,4
4,402,3
738,310,2
905,594,0
149,575,4
181,536,4
782,595,0
446,815,4
800,281,2
487,491,0
769,475,0
928,875,1
982,231,2
671,589,0
717,605,0
411,764,4
150,416,3
143,888,4
726,24,2
458,875,4
599,640,0
388,357,3
211,834,4
148,1011,4
91,635,4
478,860,4
87,382,3
711,45,2
613,359,0
634,307,2
964,22,2
47,90,3
438,190,3
978,140,2
214,413,3
1016,814,1
29,380,3
147,240,3
190,296,3
227,281,3
931,706,1
117,1018,4
64,829,4
39,678,4
164,674,4
985,104,2
696,8,2
195,110,3
199,149,3
250,413,3
562,242,2
203,591,4
622,351,0
831,812,1
647,35,2
69,554,4
741,187,2
549,805,1
1016,588,0
459,156,3
238,420,3
260,934,4
429,455,3
20,628,4
605,271,2
17,143,3
513,221,2
735,112,2
572,542,0
924,195,2
577,994,1
749,294,2
157,274,3
76,149,3
863,535,0
305,77,3
956,565,0
1012,361,0
1021,8,2
989,602,0
279,1006,4
745,793,1
203,456,3
905,775,1
999,805,1
970,552,0
775,696,1
847,932,1
970,923,1
57,809,4
434,362,3
887,366,0
928,875,1
727,925,1
883,692,1
503,139,2
675,224,2
932,878,1
681,813,1
630,656,0
594,576,0
184,346,3
248,7,3
254,195,3
930,312,2
1004,341,0
674,867,1
707,578,0
718,411,0
479,578,0
79,982,4
717,754,1
183,625,4
609,864,1
414,215,3
496,1008,1
791,680,0
330,16,3
688,585,0
211,594,4
897,191,2
935,547,0
35,619,4
102,753,4
6,581,4
307,85,3
540,0,2
840,723,1
625,425,0
563,15,2
640,35,2
0,407,3
715,330,2
423,379,3
915,634,0
974,788,1
826,885,1
312,861,4
480,414,3
590,486,0
995,898,1
572,511,0
898,388,0
210,500,3
813,773,1
515,429,0
808,515,0
836,500,0
846,236,2
879,737,1
870,829,1
502,672,4
691,814,1
509,147,2
204,76,3
634,175,2
974,182,2
687,848,1
570,897,1
324,359,3
647,840,1
788,431,0
331,600,4
931,153,2
836,787,1
891,683,1
592,369,0
331,259,3
159,841,4
407,363,3
917,17,2
538,867,1
199,201,3
691,769,1
75,1016,4
104,722,4
832,892,1
129,139,3
468,37,2
293,281,3
824,160,2
964,392,0
529,271,2
652,688,1
88,35,3
27,1005,4
52,565,4
848,251,2
767,516,0
1020,842,1
508,100,2
540,316,2
992,669,0
455,436,3
706,748,1
717,506,0
908,657,0
899,413,0
929,527,0
77,1017,4
562,104,2
999,614,0
670,823,1
865,413,0
315,861,4
231,823,4
961,771,1
115,929,4
416,571,4
341,99,3
295,35,3
605,180,2
692,480,0
593,597,0
1007,671,0
591,545,0
775,566,0
135,421,3
365,1000,4
834,681,1
837,41,2
480,774,4
812,596,0
679,205,2
143,1021,4
304,438,3
32,909,4
618,724,1
366,188,3
298,349,3
859,889,1
895,610,0
431,6,3
8,796,4
1007,842,1
453,820,4
884,934,1
571,672,0
506,226,2
877,649,0
223,157,3
63,255,3
43,682,4
980,409,0
870,254,2
758,705,1
119,629,4
291,550,4
636,299,2
322,619,4
118,776,4
415,1002,4
686,986,1
650,168,2
189,504,3
817,412,0
661,880,1
668,704,1
538,624,0
89,384,3
878,848,1
65,997,4
453,357,3
523,65,2
656,845,1
684,774,1
597,76,2
752,259,2
38,379,3
427,227,3
883,220,2
640,520,0
77,284,3
201,615,4
908,290,2
1000,762,1
114,41,3
735,568,0
398,234,3
633,31,2
55,294,3
805,653,0
370,534,4
912,408,0
913,316,2
636,772,1
536,252,2
268,613,4
536,469,0
205,420,3
760,181,2
158,874,4
222,893,4
418,621,4
103,28,3
652,158,2
322,433,3
811,692,1
967,700,1
76,856,4
1016,712,1
604,528,0
964,873,1
118,476,3
318,323,3
896,54,2
504,30,2
929,726,1
923,323,2
323,2,3
351,975,4
161,673,4
385,972,4
341,328,3
648,418,0
161,640,4
106,765,4
145,47,3
614,263,2
523,933,1
586,396,0
987,66,2
426,892,4
792,326,2
192,92,3
328,543,4
43,489,3
193,428,3
438,534,4
757,62,2
952,918,1
703,35,2
659,848,1
82,250,3
87,605,4
159,673,4
1001,122,2
739,404,0
1015,507,0
730,183,2
599,34,2
726,643,0
524,919,1
47,962,4
430,804,4
0,358,3
698,703,1
393,334,3
527,475,0
584,614,0
57,743,4
263,34,3
865,1002,1
438,856,4
486,144,2
15,61,3
179,742,4
704,703,1
637,752,1
641,43,2
532,641,0
402,207,3
321,795,4
541,848,1
247,101,3
439,304,3
844,702,1
338,685,4
681,777,1
518,143,2
921,533,0
204,76,3
251,909,4
779,889,1
637,396,0
932,145,2
14,310,3
352,335,3
82,893,4
159,329,3
994,598,0
633,814,1
277,971,4
476,958,4
724,994,1
77,622,4
503,281,2
698,755,1
166,454,3
